FileName,DOCUMENT NUM,DOCTYPE,ALT DOC NUM,SCAN TYPE,DATE-TIME
WA34_EPR_Prod_Misc_2024-05-15_01-56-22.txt,5014403,AFF, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_01-56-22
WA34_EPR_Prod_Misc_2024-05-15_01-56-22.txt,5014405,COV, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_01-56-22
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,104107,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,230146,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,1449031,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960497,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960506,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960517,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960524,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960528,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI13_EPR_Prod_Misc_2024-05-15_02-09-11.txt,5960533,MAPSBD, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-09-11
WI71_EPR_Prod_Misc_2024-05-15_02-08-55.txt,1922149,MAPSVY, ,100% SCAN OF SELECTED DOC,isc_2024-05-15_02-08-55
WY18_EPR_Prod_Misc_2024-05-15_01-59-18.txt,360    535,MAPSBD,2024    442618,100% SCAN OF SELECTED DOC,isc_2024-05-15_01-59-18
